# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#  -1: Entry not present in this database.
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,mstid_GSMR_fitexfilter:category_manu,mstid_GSMR_fitexfilter:meanSubIntSpect_by_rtiCnt,mstid_GSMR_fitexfilter:reject_code,mstid_GSMR_fitexfilter:collection
169,2012-11-29 14:00:00,2012-11-29 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
170,2012-11-29 16:00:00,2012-11-29 18:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
171,2012-11-29 18:00:00,2012-11-29 20:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
172,2012-11-29 20:00:00,2012-11-29 22:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
173,2012-11-29 22:00:00,2012-11-30 00:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
174,2012-11-30 12:00:00,2012-11-30 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
175,2012-11-30 14:00:00,2012-11-30 16:00:00,bks,mstid,0.0003340836313782248,0,guc_bks_20121101_20130501,quiet,-0.0014961015332106975,0,guc_bks_20121101_20130501
176,2012-11-30 16:00:00,2012-11-30 18:00:00,bks,mstid,0.01777799649160139,0,guc_bks_20121101_20130501,mstid,0.015857643324184996,0,guc_bks_20121101_20130501
177,2012-11-30 18:00:00,2012-11-30 20:00:00,bks,mstid,0.002832981898554055,0,guc_bks_20121101_20130501,mstid,0.00706630900964561,0,guc_bks_20121101_20130501
178,2012-11-30 20:00:00,2012-11-30 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
179,2012-11-30 22:00:00,2012-12-01 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
180,2012-12-01 12:00:00,2012-12-01 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
181,2012-12-01 14:00:00,2012-12-01 16:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.0053997237681624064,0,guc_bks_20121101_20130501
182,2012-12-01 16:00:00,2012-12-01 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.0026129943959477867,0,guc_bks_20121101_20130501
183,2012-12-01 18:00:00,2012-12-01 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.005482897785048631,0,guc_bks_20121101_20130501
184,2012-12-01 20:00:00,2012-12-01 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
185,2012-12-01 22:00:00,2012-12-02 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
186,2012-12-02 12:00:00,2012-12-02 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
187,2012-12-02 14:00:00,2012-12-02 16:00:00,bks,mstid,0.0101727725346925,0,guc_bks_20121101_20130501,mstid,0.01349354200478871,0,guc_bks_20121101_20130501
188,2012-12-02 16:00:00,2012-12-02 18:00:00,bks,mstid,0.0037310073968071116,0,guc_bks_20121101_20130501,mstid,0.003348965330172311,0,guc_bks_20121101_20130501
189,2012-12-02 18:00:00,2012-12-02 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.005798933544699507,0,guc_bks_20121101_20130501
190,2012-12-02 20:00:00,2012-12-02 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
191,2012-12-02 22:00:00,2012-12-03 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
192,2012-12-03 12:00:00,2012-12-03 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
193,2012-12-03 14:00:00,2012-12-03 16:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.006640387996355497,0,guc_bks_20121101_20130501
194,2012-12-03 16:00:00,2012-12-03 18:00:00,bks,mstid,0.005601589815891262,0,guc_bks_20121101_20130501,mstid,0.004124443420447245,0,guc_bks_20121101_20130501
195,2012-12-03 18:00:00,2012-12-03 20:00:00,bks,quiet,-0.0012582350143202168,0,guc_bks_20121101_20130501,quiet,-0.001500888553790518,0,guc_bks_20121101_20130501
196,2012-12-03 20:00:00,2012-12-03 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
197,2012-12-03 22:00:00,2012-12-04 00:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
198,2012-12-04 12:00:00,2012-12-04 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
199,2012-12-04 14:00:00,2012-12-04 16:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.004150949822558831,0,guc_bks_20121101_20130501
200,2012-12-04 16:00:00,2012-12-04 18:00:00,bks,mstid,0.012245465308824132,0,guc_bks_20121101_20130501,quiet,-0.0076257833503325986,0,guc_bks_20121101_20130501
201,2012-12-04 18:00:00,2012-12-04 20:00:00,bks,quiet,-0.0071987627536070934,0,guc_bks_20121101_20130501,quiet,-0.013586415701328118,0,guc_bks_20121101_20130501
202,2012-12-04 20:00:00,2012-12-04 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
203,2012-12-04 22:00:00,2012-12-05 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
204,2012-12-05 12:00:00,2012-12-05 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
205,2012-12-05 14:00:00,2012-12-05 16:00:00,bks,quiet,-0.002990321246356658,0,guc_bks_20121101_20130501,quiet,-0.0074664037076928435,0,guc_bks_20121101_20130501
206,2012-12-05 16:00:00,2012-12-05 18:00:00,bks,mstid,0.007180135841287265,0,guc_bks_20121101_20130501,mstid,0.012206923392461948,0,guc_bks_20121101_20130501
207,2012-12-05 18:00:00,2012-12-05 20:00:00,bks,mstid,0.010113043407606957,0,guc_bks_20121101_20130501,mstid,0.009159463935982217,0,guc_bks_20121101_20130501
208,2012-12-05 20:00:00,2012-12-05 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
209,2012-12-05 22:00:00,2012-12-06 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
210,2012-12-06 12:00:00,2012-12-06 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
211,2012-12-06 14:00:00,2012-12-06 16:00:00,bks,mstid,0.0011924656883664216,0,guc_bks_20121101_20130501,mstid,0.0011351165922231002,0,guc_bks_20121101_20130501
212,2012-12-06 16:00:00,2012-12-06 18:00:00,bks,mstid,0.004713300582901722,0,guc_bks_20121101_20130501,mstid,0.002603665468030462,0,guc_bks_20121101_20130501
213,2012-12-06 18:00:00,2012-12-06 20:00:00,bks,quiet,-0.004064473266178428,0,guc_bks_20121101_20130501,quiet,-0.0053367092184824485,0,guc_bks_20121101_20130501
214,2012-12-06 20:00:00,2012-12-06 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
215,2012-12-06 22:00:00,2012-12-07 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
216,2012-12-07 12:00:00,2012-12-07 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
217,2012-12-07 14:00:00,2012-12-07 16:00:00,bks,quiet,-0.005313582310518247,0,guc_bks_20121101_20130501,quiet,-0.005115340744629206,0,guc_bks_20121101_20130501
218,2012-12-07 16:00:00,2012-12-07 18:00:00,bks,quiet,-0.005063008954599953,0,guc_bks_20121101_20130501,quiet,-0.0077690319470693145,0,guc_bks_20121101_20130501
219,2012-12-07 18:00:00,2012-12-07 20:00:00,bks,quiet,-0.005763867373495179,0,guc_bks_20121101_20130501,quiet,-0.006143732168202328,0,guc_bks_20121101_20130501
220,2012-12-07 20:00:00,2012-12-07 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
221,2012-12-07 22:00:00,2012-12-08 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
222,2012-12-08 12:00:00,2012-12-08 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
223,2012-12-08 14:00:00,2012-12-08 16:00:00,bks,mstid,0.004783538479212018,0,guc_bks_20121101_20130501,mstid,0.0033827714977288847,0,guc_bks_20121101_20130501
224,2012-12-08 16:00:00,2012-12-08 18:00:00,bks,mstid,0.0007911786523390338,0,guc_bks_20121101_20130501,quiet,-0.004493137483069153,0,guc_bks_20121101_20130501
225,2012-12-08 18:00:00,2012-12-08 20:00:00,bks,mstid,0.0006593649235136157,0,guc_bks_20121101_20130501,quiet,-0.0007751102900653374,0,guc_bks_20121101_20130501
226,2012-12-08 20:00:00,2012-12-08 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
227,2012-12-08 22:00:00,2012-12-09 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
228,2012-12-09 12:00:00,2012-12-09 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
229,2012-12-09 14:00:00,2012-12-09 16:00:00,bks,quiet,-0.01828041755807137,0,guc_bks_20121101_20130501,quiet,-0.020413261427271515,0,guc_bks_20121101_20130501
230,2012-12-09 16:00:00,2012-12-09 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.027835498400481575,0,guc_bks_20121101_20130501
231,2012-12-09 18:00:00,2012-12-09 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.004323070685379815,0,guc_bks_20121101_20130501
232,2012-12-09 20:00:00,2012-12-09 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
233,2012-12-09 22:00:00,2012-12-10 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
234,2012-12-10 12:00:00,2012-12-10 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
235,2012-12-10 14:00:00,2012-12-10 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.013405775079729518,0,guc_bks_20121101_20130501
236,2012-12-10 16:00:00,2012-12-10 18:00:00,bks,mstid,0.015244199794652693,0,guc_bks_20121101_20130501,mstid,0.01880252813482325,0,guc_bks_20121101_20130501
237,2012-12-10 18:00:00,2012-12-10 20:00:00,bks,quiet,-0.00549052876433489,0,guc_bks_20121101_20130501,quiet,-0.0020719175171159056,0,guc_bks_20121101_20130501
238,2012-12-10 20:00:00,2012-12-10 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
239,2012-12-10 22:00:00,2012-12-11 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
240,2012-12-11 12:00:00,2012-12-11 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
241,2012-12-11 14:00:00,2012-12-11 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.028175146717031314,0,guc_bks_20121101_20130501
242,2012-12-11 16:00:00,2012-12-11 18:00:00,bks,mstid,0.012790540896151281,0,guc_bks_20121101_20130501,mstid,0.016983661639668007,0,guc_bks_20121101_20130501
243,2012-12-11 18:00:00,2012-12-11 20:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.006651599846263923,0,guc_bks_20121101_20130501
244,2012-12-11 20:00:00,2012-12-11 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
245,2012-12-11 22:00:00,2012-12-12 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
246,2012-12-12 12:00:00,2012-12-12 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
247,2012-12-12 14:00:00,2012-12-12 16:00:00,bks,mstid,0.00021961910446050822,0,guc_bks_20121101_20130501,quiet,-0.010765779863966672,0,guc_bks_20121101_20130501
248,2012-12-12 16:00:00,2012-12-12 18:00:00,bks,quiet,-0.00015069246484005586,0,guc_bks_20121101_20130501,mstid,0.005450584904702953,0,guc_bks_20121101_20130501
249,2012-12-12 18:00:00,2012-12-12 20:00:00,bks,quiet,-0.0021265421404805347,0,guc_bks_20121101_20130501,quiet,-0.005967339760588906,0,guc_bks_20121101_20130501
250,2012-12-12 20:00:00,2012-12-12 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
251,2012-12-12 22:00:00,2012-12-13 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
252,2012-12-13 12:00:00,2012-12-13 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
253,2012-12-13 14:00:00,2012-12-13 16:00:00,bks,quiet,-0.005686980613174796,0,guc_bks_20121101_20130501,quiet,-0.00980084166256462,0,guc_bks_20121101_20130501
254,2012-12-13 16:00:00,2012-12-13 18:00:00,bks,quiet,-0.0008506385449601608,0,guc_bks_20121101_20130501,quiet,-0.0089922496447407,0,guc_bks_20121101_20130501
255,2012-12-13 18:00:00,2012-12-13 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.006775472995830507,0,guc_bks_20121101_20130501
256,2012-12-13 20:00:00,2012-12-13 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
257,2012-12-13 22:00:00,2012-12-14 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
258,2012-12-14 12:00:00,2012-12-14 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
259,2012-12-14 14:00:00,2012-12-14 16:00:00,bks,mstid,0.004643626989677313,0,guc_bks_20121101_20130501,mstid,0.004016724283969928,0,guc_bks_20121101_20130501
260,2012-12-14 16:00:00,2012-12-14 18:00:00,bks,mstid,0.010310820513820467,0,guc_bks_20121101_20130501,mstid,0.0038906594137694318,0,guc_bks_20121101_20130501
261,2012-12-14 18:00:00,2012-12-14 20:00:00,bks,quiet,-0.002871935687994014,0,guc_bks_20121101_20130501,quiet,-0.007611589835658045,0,guc_bks_20121101_20130501
262,2012-12-14 20:00:00,2012-12-14 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
263,2012-12-14 22:00:00,2012-12-15 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
264,2012-12-15 12:00:00,2012-12-15 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
265,2012-12-15 14:00:00,2012-12-15 16:00:00,bks,quiet,-0.002855341250967238,0,guc_bks_20121101_20130501,quiet,-0.00687767956595289,0,guc_bks_20121101_20130501
266,2012-12-15 16:00:00,2012-12-15 18:00:00,bks,quiet,-0.006319315278242998,0,guc_bks_20121101_20130501,quiet,-0.006354729206612621,0,guc_bks_20121101_20130501
267,2012-12-15 18:00:00,2012-12-15 20:00:00,bks,quiet,-0.004321230972296473,0,guc_bks_20121101_20130501,quiet,-0.003699762246440167,0,guc_bks_20121101_20130501
268,2012-12-15 20:00:00,2012-12-15 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
269,2012-12-15 22:00:00,2012-12-16 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
270,2012-12-16 12:00:00,2012-12-16 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
271,2012-12-16 14:00:00,2012-12-16 16:00:00,bks,mstid,0.00599887926385628,0,guc_bks_20121101_20130501,mstid,0.009353790686355197,0,guc_bks_20121101_20130501
272,2012-12-16 16:00:00,2012-12-16 18:00:00,bks,quiet,-0.0005909138252128095,0,guc_bks_20121101_20130501,quiet,-0.0012013696541434814,0,guc_bks_20121101_20130501
273,2012-12-16 18:00:00,2012-12-16 20:00:00,bks,quiet,-0.0014229929529490594,0,guc_bks_20121101_20130501,quiet,-0.0018178344042651523,0,guc_bks_20121101_20130501
274,2012-12-16 20:00:00,2012-12-16 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
275,2012-12-16 22:00:00,2012-12-17 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
276,2012-12-17 12:00:00,2012-12-17 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
277,2012-12-17 14:00:00,2012-12-17 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.05485631725180146,0,guc_bks_20121101_20130501
278,2012-12-17 16:00:00,2012-12-17 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.036109431359559144,0,guc_bks_20121101_20130501
279,2012-12-17 18:00:00,2012-12-17 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.00985263486109959,0,guc_bks_20121101_20130501
280,2012-12-17 20:00:00,2012-12-17 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
281,2012-12-17 22:00:00,2012-12-18 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
282,2012-12-18 12:00:00,2012-12-18 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
283,2012-12-18 14:00:00,2012-12-18 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.014885312087402696,0,guc_bks_20121101_20130501
284,2012-12-18 16:00:00,2012-12-18 18:00:00,bks,mstid,0.008906730477070784,0,guc_bks_20121101_20130501,mstid,0.020743131214094417,0,guc_bks_20121101_20130501
285,2012-12-18 18:00:00,2012-12-18 20:00:00,bks,mstid,0.0007450935668945313,0,guc_bks_20121101_20130501,quiet,-0.012740500221919266,0,guc_bks_20121101_20130501
286,2012-12-18 20:00:00,2012-12-18 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
287,2012-12-18 22:00:00,2012-12-19 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
288,2012-12-19 12:00:00,2012-12-19 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
289,2012-12-19 14:00:00,2012-12-19 16:00:00,bks,mstid,0.0051978363382942,0,guc_bks_20121101_20130501,mstid,0.006658694149927211,0,guc_bks_20121101_20130501
290,2012-12-19 16:00:00,2012-12-19 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.039358290848311106,0,guc_bks_20121101_20130501
291,2012-12-19 18:00:00,2012-12-19 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.0017097842273678422,0,guc_bks_20121101_20130501
292,2012-12-19 20:00:00,2012-12-19 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
293,2012-12-19 22:00:00,2012-12-20 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
294,2012-12-20 12:00:00,2012-12-20 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
295,2012-12-20 14:00:00,2012-12-20 16:00:00,bks,mstid,0.007595821133883417,0,guc_bks_20121101_20130501,mstid,0.011790919730987387,0,guc_bks_20121101_20130501
296,2012-12-20 16:00:00,2012-12-20 18:00:00,bks,mstid,0.008931612806255314,0,guc_bks_20121101_20130501,mstid,0.02002000684317825,0,guc_bks_20121101_20130501
297,2012-12-20 18:00:00,2012-12-20 20:00:00,bks,mstid,0.00426265724245872,0,guc_bks_20121101_20130501,mstid,0.0032832387173076694,0,guc_bks_20121101_20130501
298,2012-12-20 20:00:00,2012-12-20 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
299,2012-12-20 22:00:00,2012-12-21 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
300,2012-12-21 12:00:00,2012-12-21 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
301,2012-12-21 14:00:00,2012-12-21 16:00:00,bks,mstid,0.005736246201978578,0,guc_bks_20121101_20130501,mstid,0.006216137736873793,0,guc_bks_20121101_20130501
302,2012-12-21 16:00:00,2012-12-21 18:00:00,bks,mstid,0.010470743460623832,0,guc_bks_20121101_20130501,mstid,0.021025216957159972,0,guc_bks_20121101_20130501
303,2012-12-21 18:00:00,2012-12-21 20:00:00,bks,mstid,0.006173722934861718,0,guc_bks_20121101_20130501,mstid,0.011529998803429073,0,guc_bks_20121101_20130501
304,2012-12-21 20:00:00,2012-12-21 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
305,2012-12-21 22:00:00,2012-12-22 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
306,2012-12-22 12:00:00,2012-12-22 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
307,2012-12-22 14:00:00,2012-12-22 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.02490029209972545,0,guc_bks_20121101_20130501
308,2012-12-22 16:00:00,2012-12-22 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.01646871485539555,0,guc_bks_20121101_20130501
309,2012-12-22 18:00:00,2012-12-22 20:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.0067121831334209,0,guc_bks_20121101_20130501
310,2012-12-22 20:00:00,2012-12-22 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
311,2012-12-22 22:00:00,2012-12-23 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
312,2012-12-23 12:00:00,2012-12-23 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
313,2012-12-23 14:00:00,2012-12-23 16:00:00,bks,mstid,0.003886493256970757,0,guc_bks_20121101_20130501,mstid,0.00524026126952833,0,guc_bks_20121101_20130501
314,2012-12-23 16:00:00,2012-12-23 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.01982971608015432,0,guc_bks_20121101_20130501
315,2012-12-23 18:00:00,2012-12-23 20:00:00,bks,quiet,-0.008052577556913259,0,guc_bks_20121101_20130501,quiet,-0.013966619547224274,0,guc_bks_20121101_20130501
316,2012-12-23 20:00:00,2012-12-23 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
317,2012-12-23 22:00:00,2012-12-24 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
318,2012-12-24 12:00:00,2012-12-24 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
319,2012-12-24 14:00:00,2012-12-24 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.0002963509153171071,0,guc_bks_20121101_20130501
320,2012-12-24 16:00:00,2012-12-24 18:00:00,bks,mstid,0.005757544625733033,0,guc_bks_20121101_20130501,mstid,0.011634544470670832,0,guc_bks_20121101_20130501
321,2012-12-24 18:00:00,2012-12-24 20:00:00,bks,mstid,0.0032029552778727573,0,guc_bks_20121101_20130501,mstid,0.0018944021632611543,0,guc_bks_20121101_20130501
322,2012-12-24 20:00:00,2012-12-24 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
323,2012-12-24 22:00:00,2012-12-25 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
324,2012-12-25 12:00:00,2012-12-25 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
325,2012-12-25 14:00:00,2012-12-25 16:00:00,bks,mstid,0.006572289090644785,0,guc_bks_20121101_20130501,mstid,0.0006747390969035107,0,guc_bks_20121101_20130501
326,2012-12-25 16:00:00,2012-12-25 18:00:00,bks,mstid,0.015810236434849835,0,guc_bks_20121101_20130501,mstid,0.018501470188894673,0,guc_bks_20121101_20130501
327,2012-12-25 18:00:00,2012-12-25 20:00:00,bks,mstid,0.004876409487237365,0,guc_bks_20121101_20130501,mstid,0.0019962799756562057,0,guc_bks_20121101_20130501
328,2012-12-25 20:00:00,2012-12-25 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
329,2012-12-25 22:00:00,2012-12-26 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
330,2012-12-26 12:00:00,2012-12-26 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
331,2012-12-26 14:00:00,2012-12-26 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.0008114749862031391,0,guc_bks_20121101_20130501
332,2012-12-26 16:00:00,2012-12-26 18:00:00,bks,quiet,-0.0019722385367735647,0,guc_bks_20121101_20130501,None,,4,guc_bks_20121101_20130501
333,2012-12-26 18:00:00,2012-12-26 20:00:00,bks,quiet,-0.006394979264441976,0,guc_bks_20121101_20130501,quiet,-0.0039667916428894265,0,guc_bks_20121101_20130501
